"행정구역","2020년03월_계_총인구수","2020년03월_계_연령구간인구수","2020년03월_계_10~19세","2020년03월_계_20~29세","2020년03월_계_30~39세","2020년03월_계_40~49세","2020년03월_계_50~59세","2020년03월_계_60~69세","2020년03월_계_70~79세","2020년03월_계_80~89세","2020년03월_계_90~99세","2020년03월_계_100세 이상","2020년03월_남_총인구수","2020년03월_남_연령구간인구수","2020년03월_남_10~19세","2020년03월_남_20~29세","2020년03월_남_30~39세","2020년03월_남_40~49세","2020년03월_남_50~59세","2020년03월_남_60~69세","2020년03월_남_70~79세","2020년03월_남_80~89세","2020년03월_남_90~99세","2020년03월_남_100세 이상","2020년03월_여_총인구수","2020년03월_여_연령구간인구수","2020년03월_여_10~19세","2020년03월_여_20~29세","2020년03월_여_30~39세","2020년03월_여_40~49세","2020년03월_여_50~59세","2020년03월_여_60~69세","2020년03월_여_70~79세","2020년03월_여_80~89세","2020년03월_여_90~99세","2020년03월_여_100세 이상"
"경상남도 통영시 명정동(4822053000)","3,128","3,019","198","239","211","394","623","664","490","175","24","1","1,544","1,500","95","141","114","239","325","327","198","56","5","0","1,584","1,519","103","98","97","155","298","337","292","119","19","1"
"경상남도 통영시 중앙동(4822055000)","4,168","4,026","241","314","319","568","853","901","577","230","22","1","2,067","2,003","121","169","188","350","441","415","236","75","8","0","2,101","2,023","120","145","131","218","412","486","341","155","14","1"
"경상남도 통영시 정량동(4822059000)","9,258","8,724","687","746","971","1,394","1,875","1,742","955","318","33","3","4,732","4,471","360","409","555","835","937","823","446","102","4","0","4,526","4,253","327","337","416","559","938","919","509","216","29","3"
"경상남도 통영시 북신동(4822060000)","10,795","10,038","974","1,029","1,213","1,595","1,891","1,942","1,002","336","51","5","5,214","4,827","508","563","647","810","842","852","473","120","9","3","5,581","5,211","466","466","566","785","1,049","1,090","529","216","42","2"
"경상남도 통영시 미수동(4822066500)","11,669","10,651","1,439","1,071","1,286","2,058","2,055","1,734","712","264","31","1","5,738","5,210","747","565","629","1,057","992","857","300","55","7","1","5,931","5,441","692","506","657","1,001","1,063","877","412","209","24","0"
"경상남도 통영시 봉평동(4822067000)","10,646","10,084","985","1,023","1,042","1,572","2,118","1,846","1,043","393","58","4","5,457","5,191","528","594","585","857","1,109","917","471","112","17","1","5,189","4,893","457","429","457","715","1,009","929","572","281","41","3"
"경상남도 통영시 무전동(4822070000)","14,062","12,906","1,681","1,615","1,712","2,615","2,512","1,771","736","234","29","1","7,016","6,408","913","839","905","1,272","1,213","841","359","63","2","1","7,046","6,498","768","776","807","1,343","1,299","930","377","171","27","0"
"경상남도 사천시 (4824000000)","111,517","102,980","10,454","10,960","12,459","17,900","18,558","15,741","10,550","5,555","779","24","56,237","51,803","5,398","6,555","6,633","9,579","9,729","7,606","4,453","1,721","123","6","55,280","51,177","5,056","4,405","5,826","8,321","8,829","8,135","6,097","3,834","656","18"
"경상남도 사천시 사천읍(4824025000)","18,805","17,228","1,992","2,437","2,564","3,394","3,105","1,893","1,118","624","95","6","9,784","8,968","985","1,438","1,429","1,821","1,652","959","472","195","17","0","9,021","8,260","1,007","999","1,135","1,573","1,453","934","646","429","78","6"
"경상남도 사천시 정동면(4824031000)","10,727","9,642","1,308","1,145","1,338","1,969","1,650","1,072","693","404","63","0","5,337","4,778","671","647","661","993","871","526","270","128","11","0","5,390","4,864","637","498","677","976","779","546","423","276","52","0"
"경상남도 사천시 사남면(4824032000)","16,001","13,868","2,034","1,623","2,643","3,056","1,882","1,267","836","466","60","1","8,362","7,210","1,037","1,022","1,397","1,633","1,040","593","351","127","10","0","7,639","6,658","997","601","1,246","1,423","842","674","485","339","50","1"
"경상남도 사천시 용현면(4824033000)","7,875","7,157","646","559","981","1,261","1,268","1,190","765","423","63","1","3,917","3,573","347","323","492","711","633","587","335","133","12","0","3,958","3,584","299","236","489","550","635","603","430","290","51","1"
"경상남도 사천시 축동면(4824034000)","1,681","1,632","61","133","104","186","313","383","243","186","23","0","884","856","34","82","60","116","192","198","108","61","5","0","797","776","27","51","44","70","121","185","135","125","18","0"
"경상남도 사천시 곤양면(4824035000)","3,543","3,429","170","300","206","368","635","719","604","379","46","2","1,804","1,735","92","189","118","213","361","361","264","124","12","1","1,739","1,694","78","111","88","155","274","358","340","255","34","1"
"경상남도 사천시 곤명면(4824036000)","2,929","2,849","97","187","163","287","559","652","508","356","38","2","1,450","1,404","55","113","93","185","318","317","209","106","7","1","1,479","1,445","42","74","70","102","241","335","299","250","31","1"
"경상남도 사천시 서포면(4824037000)","3,580","3,508","155","271","163","356","711","758","648","379","66","1","1,785","1,745","83","170","98","233","400","366","288","102","4","1","1,795","1,763","72","101","65","123","311","392","360","277","62","0"
"경상남도 사천시 동서동(4824051000)","6,422","6,222","328","433","496","774","1,154","1,439","1,065","463","68","2","3,132","3,025","168","259","299","449","591","656","445","149","9","0","3,290","3,197","160","174","197","325","563","783","620","314","59","2"
"경상남도 사천시 선구동(4824052000)","5,319","5,078","346","497","498","735","1,007","1,001","654","299","41","0","2,631","2,511","191","310","274","410","493","471","262","94","6","0","2,688","2,567","155","187","224","325","514","530","392","205","35","0"
"경상남도 사천시 동서금동(4824053000)","6,223","5,808","473","556","670","965","1,088","1,046","696","276","33","5","3,062","2,849","246","337","354","522","525","463","300","95","5","2","3,161","2,959","227","219","316","443","563","583","396","181","28","3"
"경상남도 사천시 벌용동(4824055000)","15,697","14,548","1,730","1,639","1,502","2,579","2,917","2,197","1,323","597","63","1","7,669","7,077","901","949","750","1,236","1,459","1,043","543","187","9","0","8,028","7,471","829","690","752","1,343","1,458","1,154","780","410","54","1"
"경상남도 사천시 향촌동(4824057000)","6,958","6,587","665","692","624","1,169","1,305","1,077","667","333","54","1","3,580","3,402","355","425","334","617","709","554","292","107","8","1","3,378","3,185","310","267","290","552","596","523","375","226","46","0"
"경상남도 사천시 남양동(4824059500)","5,475","5,149","440","479","487","766","917","983","665","345","65","2","2,696","2,530","229","283","263","413","457","483","287","107","8","0","2,779","2,619","211","196","224","353","460","500","378","238","57","2"
"경상남도 사천시 신수출장소(4824089000)","282","275","9","9","20","35","47","64","65","25","1","0","144","140","4","8","11","27","28","29","27","6","0","0","138","135","5","1","9","8","19","35","38","19","1","0"
"경상남도 김해시 (4825000000)","542,678","491,194","62,500","69,225","72,070","99,541","95,500","54,422","25,588","10,936","1,332","80","274,437","248,204","32,653","37,461","36,984","49,542","49,243","27,689","10,992","3,354","263","23","268,241","242,990","29,847","31,764","35,086","49,999","46,257","26,733","14,596","7,582","1,069","57"
"경상남도 김해시 진영읍(4825025000)","55,677","48,944","5,910","5,557","9,248","10,586","8,210","5,547","2,598","1,131","150","7","28,663","25,214","3,092","3,050","4,817","5,709","4,230","2,766","1,178","344","26","2","27,014","23,730","2,818","2,507","4,431","4,877","3,980","2,781","1,420","787","124","5"
"경상남도 김해시 주촌면(4825032000)","17,369","14,721","1,232","2,166","4,031","2,691","2,569","1,284","449","267","31","1","8,872","7,553","631","1,101","2,095","1,406","1,296","730","210","73","11","0","8,497","7,168","601","1,065","1,936","1,285","1,273","554","239","194","20","1"
"경상남도 김해시 진례면(4825033000)","6,721","6,480","366","645","568","884","1,541","1,291","753","369","61","2","3,646","3,505","199","388","316","551","881","699","328","134","9","0","3,075","2,975","167","257","252","333","660","592","425","235","52","2"
"경상남도 김해시 한림면(4825034000)","7,844","7,621","344","704","635","787","1,716","1,773","1,011","575","75","1","4,265","4,143","202","450","396","511","984","958","464","165","13","0","3,579","3,478","142","254","239","276","732","815","547","410","62","1"
"경상남도 김해시 생림면(4825035000)","3,819","3,741","123","322","259","373","866","897","590","276","34","1","2,014","1,962","64","192","153","230","479","476","280","80","8","0","1,805","1,779","59","130","106","143","387","421","310","196","26","1"
"경상남도 김해시 상동면(4825036000)","3,259","3,165","165","303","264","364","752","773","371","140","30","3","1,799","1,742","84","172","169","220","437","421","185","47","6","1","1,460","1,423","81","131","95","144","315","352","186","93","24","2"
"경상남도 김해시 대동면(4825037000)","6,362","6,178","234","512","476","615","1,219","1,688","929","435","68","2","3,303","3,221","138","312","284","356","645","898","430","140","17","1","3,059","2,957","96","200","192","259","574","790","499","295","51","1"
"경상남도 김해시 동상동(4825051000)","10,072","9,493","744","1,343","1,326","1,457","2,062","1,521","714","286","35","5","5,157","4,866","382","757","758","761","1,036","777","308","80","4","3","4,915","4,627","362","586","568","696","1,026","744","406","206","31","2"
"경상남도 김해시 회현동(4825052000)","9,731","9,048","613","1,215","1,292","1,304","1,858","1,529","864","332","36","5","4,941","4,586","333","687","667","699","925","771","374","121","8","1","4,790","4,462","280","528","625","605","933","758","490","211","28","4"
"경상남도 김해시 부원동(4825053000)","10,173","9,534","719","1,478","1,243","1,484","2,143","1,480","693","258","30","6","5,207","4,863","389","804","666","748","1,097","737","317","98","6","1","4,966","4,671","330","674","577","736","1,046","743","376","160","24","5"
"경상남도 김해시 내외동(4825054000)","74,847","69,767","8,368","12,516","8,484","12,518","16,191","7,026","3,088","1,408","158","10","37,258","34,603","4,389","6,684","4,412","5,792","8,054","3,662","1,190","385","32","3","37,589","35,164","3,979","5,832","4,072","6,726","8,137","3,364","1,898","1,023","126","7"
"경상남도 김해시 북부동(4825055000)","80,833","73,076","10,837","10,877","9,995","15,684","14,400","6,901","2,947","1,282","147","6","40,515","36,531","5,726","5,869","4,959","7,451","7,404","3,484","1,223","385","30","0","40,318","36,545","5,111","5,008","5,036","8,233","6,996","3,417","1,724","897","117","6"
"경상남도 김해시 칠산서부동(4825056500)","9,584","9,016","736","1,292","1,014","1,362","2,033","1,508","730","313","27","1","5,055","4,767","392","712","587","740","1,094","819","318","103","2","0","4,529","4,249","344","580","427","622","939","689","412","210","25","1"
"경상남도 김해시 활천동(4825058000)","41,543","38,736","4,017","6,338","4,691","6,798","8,824","4,928","2,189","845","95","11","21,131","19,709","2,128","3,425","2,553","3,398","4,453","2,533","939","255","20","5","20,412","19,027","1,889","2,913","2,138","3,400","4,371","2,395","1,250","590","75","6"
"경상남도 김해시 삼안동(4825059000)","34,489","32,726","3,389","5,910","3,190","5,379","7,733","4,302","1,891","843","85","4","17,649","16,736","1,781","3,314","1,766","2,624","3,930","2,268","781","256","15","1","16,840","15,990","1,608","2,596","1,424","2,755","3,803","2,034","1,110","587","70","3"
"경상남도 김해시 불암동(4825060000)","7,943","7,357","811","1,043","862","1,298","1,594","1,052","482","189","21","5","4,033","3,724","399","562","463","643","825","535","223","65","7","2","3,910","3,633","412","481","399","655","769","517","259","124","14","3"
"경상남도 김해시 장유1동(4825061000)","56,352","50,563","8,135","6,759","7,226","12,144","8,738","4,285","2,239","925","105","7","28,082","25,173","4,173","3,611","3,549","5,945","4,586","2,030","941","310","25","3","28,270","25,390","3,962","3,148","3,677","6,199","4,152","2,255","1,298","615","80","4"
"경상남도 김해시 장유2동(4825062000)","36,902","32,963","5,295","4,317","5,054","7,956","5,710","2,769","1,314","489","59","0","18,520","16,541","2,747","2,275","2,586","3,886","3,023","1,329","540","143","12","0","18,382","16,422","2,548","2,042","2,468","4,070","2,687","1,440","774","346","47","0"
"경상남도 김해시 장유3동(4825063000)","69,158","58,065","10,462","5,928","12,212","15,857","7,341","3,868","1,736","573","85","3","34,327","28,765","5,404","3,096","5,788","7,872","3,864","1,796","763","170","12","0","34,831","29,300","5,058","2,832","6,424","7,985","3,477","2,072","973","403","73","3"
"경상남도 밀양시 (4827000000)","105,309","99,439","8,092","9,358","9,209","13,237","19,267","20,208","12,377","6,774","876","41","51,571","48,584","4,258","5,379","4,859","7,010","9,744","9,789","5,320","2,058","162","5","53,738","50,855","3,834","3,979","4,350","6,227","9,523","10,419","7,057","4,716","714","36"
"경상남도 밀양시 삼랑진읍(4827025000)","5,450","5,296","254","360","335","549","1,042","1,339","914","438","63","2","2,686","2,609","131","203","199","321","547","661","404","132","11","0","2,764","2,687","123","157","136","228","495","678","510","306","52","2"
"경상남도 밀양시 삼랑진임천출장소(4827025100)","1,300","1,276","52","113","71","114","227","315","229","130","25","0","629","618","25","60","44","71","127","147","103","36","5","0","671","658","27","53","27","43","100","168","126","94","20","0"
"경상남도 밀양시 하남읍(4827025300)","7,282","6,983","457","531","530","810","1,369","1,555","1,043","617","65","6","3,617","3,460","244","312","304","487","707","748","454","192","11","1","3,665","3,523","213","219","226","323","662","807","589","425","54","5"
"경상남도 밀양시 부북면(4827031000)","5,303","5,157","264","385","361","500","1,057","1,269","775","476","69","1","2,705","2,628","147","242","219","295","578","649","330","155","13","0","2,598","2,529","117","143","142","205","479","620","445","321","56","1"
"경상남도 밀양시 상동면(4827032000)","3,100","3,033","97","178","160","215","574","898","533","330","48","0","1,480","1,452","52","112","94","131","278","442","244","92","7","0","1,620","1,581","45","66","66","84","296","456","289","238","41","0"
"경상남도 밀양시 산외면(4827033000)","2,910","2,828","136","197","173","279","592","682","481","253","33","2","1,484","1,439","75","131","97","169","315","340","233","75","3","1","1,426","1,389","61","66","76","110","277","342","248","178","30","1"
"경상남도 밀양시 산내면(4827034000)","3,957","3,858","221","229","205","374","768","1,005","663","352","40","1","2,021","1,970","119","150","121","238","398","525","315","99","5","0","1,936","1,888","102","79","84","136","370","480","348","253","35","1"
"경상남도 밀양시 단장면(4827035000)","4,338","4,251","161","255","261","333","918","1,212","670","390","48","3","2,137","2,090","93","158","145","194","468","603","310","111","7","1","2,201","2,161","68","97","116","139","450","609","360","279","41","2"
"경상남도 밀양시 상남면(4827036000)","8,725","8,222","571","713","736","1,047","1,580","1,721","1,150","621","76","7","4,315","4,077","311","422","396","587","797","887","474","187","16","0","4,410","4,145","260","291","340","460","783","834","676","434","60","7"
"경상남도 밀양시 초동면(4827037000)","3,458","3,377","149","188","170","320","615","921","604","369","37","4","1,723","1,680","78","112","110","204","319","452","280","117","7","1","1,735","1,697","71","76","60","116","296","469","324","252","30","3"
"경상남도 밀양시 무안면(4827038000)","5,158","5,040","290","334","266","426","940","1,238","869","585","89","3","2,521","2,457","161","199","156","233","519","610","375","189","15","0","2,637","2,583","129","135","110","193","421","628","494","396","74","3"
"경상남도 밀양시 청도면(4827039000)","1,774","1,734","59","76","81","128","290","489","344","239","28","0","860","841","34","49","42","82","136","262","155","76","5","0","914","893","25","27","39","46","154","227","189","163","23","0"
"경상남도 밀양시 내일동(4827051000)","2,900","2,824","164","274","215","325","579","611","437","196","19","4","1,424","1,391","93","170","117","178","302","272","193","61","4","1","1,476","1,433","71","104","98","147","277","339","244","135","15","3"
"경상남도 밀양시 내이동(4827052000)","14,883","13,664","1,320","1,831","1,919","2,274","2,698","2,112","970","458","80","2","7,373","6,758","699","1,020","1,005","1,158","1,328","997","392","139","20","0","7,510","6,906","621","811","914","1,116","1,370","1,115","578","319","60","2"
"경상남도 밀양시 삼문동(4827053000)","20,753","18,653","2,633","2,221","2,341","3,551","3,386","2,496","1,310","634","79","2","9,993","8,903","1,376","1,255","1,097","1,687","1,641","1,114","526","189","18","0","10,760","9,750","1,257","966","1,244","1,864","1,745","1,382","784","445","61","2"
"경상남도 밀양시 가곡동(4827054000)","7,912","7,531","667","789","710","1,056","1,462","1,402","906","482","56","1","3,668","3,462","318","415","363","517","723","636","331","145","14","0","4,244","4,069","349","374","347","539","739","766","575","337","42","1"
"경상남도 밀양시 교동(4827055000)","6,106","5,712","597","684","675","936","1,170","943","479","204","21","3","2,935","2,749","302","369","350","458","561","444","201","63","1","0","3,171","2,963","295","315","325","478","609","499","278","141","20","3"
"경상남도 거제시 (4831000000)","247,487","219,228","28,062","24,912","39,186","47,461","38,674","24,767","10,481","4,876","771","38","129,979","115,385","14,795","13,895","20,883","25,939","20,459","12,941","4,896","1,449","123","5","117,508","103,843","13,267","11,017","18,303","21,522","18,215","11,826","5,585","3,427","648","33"
"경상남도 거제시 일운면(4831031000)","7,644","7,114","621","691","804","1,218","1,575","1,222","605","332","43","3","3,893","3,630","328","397","411","654","826","629","279","97","8","1","3,751","3,484","293","294","393","564","749","593","326","235","35","2"
"경상남도 거제시 동부면(4831032000)","3,187","3,101","141","262","222","381","664","687","470","247","26","1","1,645","1,596","76","152","133","229","355","336","233","78","3","1","1,542","1,505","65","110","89","152","309","351","237","169","23","0"
"경상남도 거제시 남부면(4831033000)","1,575","1,544","62","85","84","160","336","377","273","148","19","0","794","779","34","51","49","97","193","202","104","45","4","0","781","765","28","34","35","63","143","175","169","103","15","0"
"경상남도 거제시 거제면(4831034000)","7,350","6,926","612","600","661","1,009","1,322","1,313","811","495","95","8","3,618","3,389","307","320","358","541","670","671","373","135","12","2","3,732","3,537","305","280","303","468","652","642","438","360","83","6"
"경상남도 거제시 둔덕면(4831035000)","3,016","2,949","159","239","168","327","622","688","454","249","41","2","1,559","1,524","93","154","103","188","323","367","211","79","6","0","1,457","1,425","66","85","65","139","299","321","243","170","35","2"
"경상남도 거제시 사등면(4831036000)","12,304","10,731","1,093","975","1,994","2,166","1,908","1,402","800","336","54","3","6,400","5,609","556","544","1,023","1,243","1,032","722","383","95","11","0","5,904","5,122","537","431","971","923","876","680","417","241","43","3"
